id,establishment_id,delivery_way,payment_type,enviado_em
1281,7479,Entrega,Débito,2020-04-23 15:46:58.517577
1282,7479,Entrega,Dinheiro,2020-04-23 15:54:25.822762
1283,7479,Entrega,Dinheiro,2020-04-23 16:09:47.668139
1284,4246,Entrega,Dinheiro,2020-04-23 16:17:45.262696
1285,4246,Entrega,Dinheiro,2020-04-23 16:53:52.194761
1286,7479,Retirar,Débito,2020-04-23 17:05:47.451933
1287,4246,Entrega,Débito,2020-04-23 17:20:37.827294
1288,7479,Entrega,Crédito,2020-04-23 17:27:51.681588
1289,225,Entrega,Crédito,2020-04-23 17:34:39.613041
1290,8614,Retirar,Dinheiro,2020-04-23 17:46:10.727903
1291,8614,Retirar,Débito,2020-04-23 17:48:23.789838
1292,225,Entrega,Crédito,2020-04-23 17:49:16.400694
1293,1761,Entrega,Dinheiro,2020-04-23 18:24:55.467221
1294,225,Entrega,Crédito,2020-04-23 18:30:26.696875
1295,1761,Retirar,Débito,2020-04-23 18:46:55.655796
1296,225,Entrega,Crédito,2020-04-23 18:52:03.048984
1297,744,Retirar,Crédito,2020-04-23 19:18:25.710257
1298,6513,Entrega,Débito,2020-04-23 19:10:29.681123
1299,1761,Retirar,Crédito,2020-04-23 19:10:33.852737
1300,4028,Retirar,Débito,2020-04-23 19:11:37.331213
1301,3936,Retirar,Dinheiro,2020-04-23 19:12:01.921462
1302,8614,Entrega,Dinheiro,2020-04-23 19:30:06.210815
1303,1761,Entrega,Débito,2020-04-23 19:29:08.792130
1304,3095,Entrega,Débito,2020-04-23 19:53:46.984714
1305,6513,Entrega,Débito,2020-04-23 19:54:36.201260
1306,6513,Entrega,Dinheiro,2020-04-23 19:56:39.721704
1307,6513,Entrega,Crédito,2020-04-23 20:00:56.490528
1308,6513,Entrega,Crédito,2020-04-23 20:02:11.273644
1309,6513,Entrega,Dinheiro,2020-04-23 20:02:22.038936
1310,4627,Retirar,Débito,2020-04-23 20:06:31.983570
1311,6513,Entrega,Crédito,2020-04-23 20:04:42.921070
1312,225,Entrega,Crédito,2020-04-23 20:17:20.133192
1313,744,Retirar,Débito,2020-04-23 20:21:17.819798
1314,6513,Entrega,Débito,2020-04-23 20:32:34.314611
1315,6513,Entrega,Dinheiro,2020-04-23 20:29:26.799878
1316,225,Entrega,Crédito,2020-04-23 20:30:59.097172
1317,1761,Entrega,Crédito,2020-04-23 20:45:21.489010
1318,6513,Entrega,Débito,2020-04-23 20:53:24.071285
1319,6513,Entrega,Débito,2020-04-23 20:57:50.468826
1320,6513,Entrega,Débito,2020-04-23 21:05:50.469952
1321,4627,Entrega,Débito,2020-04-23 21:07:33.913615
1322,6513,Entrega,Débito,2020-04-23 21:23:33.602906
1323,225,Entrega,Débito,2020-04-23 21:32:29.998014
1324,6513,Entrega,Dinheiro,2020-04-23 21:37:14.852618
1325,3936,Entrega,Débito,2020-04-23 21:54:40.951856
1326,6513,Entrega,Dinheiro,2020-04-23 22:00:26.007874
1327,4028,Entrega,Débito,2020-04-23 22:04:31.144453
1328,6513,Entrega,Débito,2020-04-23 22:16:42.591268
1329,6513,Entrega,Dinheiro,2020-04-23 22:21:03.078008
1330,5004,Retirar,Débito,2020-04-23 23:46:19.267942
1331,4627,Entrega,Crédito,2020-04-24 09:14:20.685097
1332,8754,Retirar,Débito,2020-04-24 10:10:16.247549
1333,4627,Entrega,Crédito,2020-04-24 10:56:57.183749
1334,1084,Retirar,Crédito,2020-04-24 11:09:50.163976
1335,1084,Retirar,Débito,2020-04-24 11:10:46.197454
1336,3300,Entrega,Crédito,2020-04-24 11:11:59.220139
1337,1084,Retirar,Débito,2020-04-24 11:14:14.685400
1338,744,Retirar,Dinheiro,2020-04-24 11:17:00.692968
1339,3300,Entrega,Crédito,2020-04-24 11:17:42.489192
1340,3300,Entrega,Débito,2020-04-24 11:17:47.625073
1341,1084,Entrega,Débito,2020-04-24 11:28:43.591061
1342,1084,Retirar,Crédito,2020-04-24 11:28:48.297793
1343,5315,Entrega,Débito,2020-04-24 11:37:36.239439
1344,3300,Retirar,Débito,2020-04-24 11:48:34.702224
1345,7228,Retirar,Débito,2020-04-24 11:56:31.418239
1346,3300,Entrega,Débito,2020-04-24 11:56:37.851095
1347,3300,Entrega,Débito,2020-04-24 11:59:34.560605
1348,7228,Entrega,Débito,2020-04-24 12:04:02.126735
1349,1084,Entrega,Dinheiro,2020-04-24 12:09:52.987087
1350,3300,Entrega,Débito,2020-04-24 12:17:47.494928
1351,7479,Entrega,Dinheiro,2020-04-24 12:26:46.237680
1352,7479,Retirar,Crédito,2020-04-24 12:37:01.941600
1353,7479,Entrega,Débito,2020-04-24 12:40:51.305275
1354,1084,Entrega,Débito,2020-04-24 13:04:52.294064
1355,3300,Entrega,Débito,2020-04-24 13:20:31.447986
1356,7479,Entrega,Débito,2020-04-24 13:23:44.898063
1357,7479,Entrega,Débito,2020-04-24 13:28:22.340573
1358,7479,Entrega,Débito,2020-04-24 13:41:32.192520
1359,7479,Entrega,Crédito,2020-04-24 13:46:43.013888
1360,7479,Entrega,Crédito,2020-04-24 13:48:56.964074
1361,7479,Entrega,Crédito,2020-04-24 14:21:41.644928
1362,7479,Entrega,Débito,2020-04-24 14:31:04.146593
1363,3300,Entrega,Débito,2020-04-24 14:42:59.385885
1364,7479,Entrega,Dinheiro,2020-04-24 14:57:18.635472
1365,7479,Entrega,Dinheiro,2020-04-24 15:00:40.404694
1366,7479,Entrega,Dinheiro,2020-04-24 15:01:28.109739
1367,7479,Entrega,Crédito,2020-04-24 15:02:46.170350
1368,3300,Entrega,Débito,2020-04-24 15:03:30.210609
1369,7479,Entrega,Débito,2020-04-24 16:08:20.252050
1370,7479,Entrega,Débito,2020-04-24 15:10:32.718452
1371,7479,Entrega,Débito,2020-04-24 15:36:24.814261
1372,7479,Entrega,Débito,2020-04-24 15:40:30.082002
1373,7479,Entrega,Crédito,2020-04-24 15:42:07.494243
1374,7479,Entrega,Débito,2020-04-24 16:12:20.388112
1375,7479,Entrega,Crédito,2020-04-24 16:17:09.298715
1376,7479,Entrega,Dinheiro,2020-04-24 16:36:11.926319
1377,4246,Retirar,Débito,2020-04-24 16:38:15.316227
1378,7479,Entrega,Débito,2020-04-24 16:49:40.763051
1379,4246,Retirar,Débito,2020-04-24 16:50:04.665470
1380,225,Entrega,Débito,2020-04-24 17:26:51.347679
1381,6018,Entrega,Débito,2020-04-24 17:37:29.792993
1382,225,Entrega,Crédito,2020-04-24 17:45:43.797712
1383,7479,Entrega,Dinheiro,2020-04-24 17:52:13.084862
1384,5004,Entrega,Débito,2020-04-24 17:54:53.309405
1385,7252,Entrega,Débito,2020-04-24 18:12:24.050307
1386,1084,Entrega,Débito,2020-04-24 18:14:20.028514
1387,4028,Entrega,Débito,2020-04-24 18:26:12.338166
1388,1254,Entrega,Crédito,2020-04-24 18:34:09.629609
1389,1254,Entrega,Débito,2020-04-24 18:59:05.642820
1390,1254,Entrega,Débito,2020-04-24 18:59:17.721844
1391,3095,Entrega,Débito,2020-04-24 19:00:53.080981
1392,1254,Entrega,Débito,2020-04-24 19:01:26.884447
1393,1254,Entrega,Débito,2020-04-24 19:12:53.503391
1394,1254,Entrega,Crédito,2020-04-24 19:12:59.916912
1395,2623,Retirar,Crédito,2020-04-24 19:16:01.547071
1396,6513,Entrega,Dinheiro,2020-04-24 19:15:24.648789
1397,1254,Entrega,Crédito,2020-04-24 19:18:35.067371
1398,1254,Entrega,Débito,2020-04-24 19:19:09.779354
1399,1084,Entrega,Crédito,2020-04-24 19:21:10.396958
1400,1254,Entrega,Crédito,2020-04-24 19:22:04.493776
1401,1761,Entrega,Dinheiro,2020-04-24 19:24:57.051181
1402,1254,Entrega,Dinheiro,2020-04-24 19:26:49.219580
1403,4028,Entrega,Débito,2020-04-24 19:27:37.391070
1404,1254,Entrega,Dinheiro,2020-04-24 19:36:29.087996
1405,1254,Entrega,Crédito,2020-04-24 19:41:36.464045
1406,1761,Entrega,Dinheiro,2020-04-24 19:49:00.777541
1407,4627,Entrega,Débito,2020-04-24 19:50:28.400869
1408,6513,Entrega,Débito,2020-04-24 19:50:32.971243
1409,1254,Entrega,Débito,2020-04-24 19:53:19.079937
1410,1254,Entrega,Débito,2020-04-24 19:55:25.618256
1411,1761,Entrega,Dinheiro,2020-04-24 20:01:55.784068
1412,6513,Entrega,Dinheiro,2020-04-24 20:05:28.206833
1413,5004,Entrega,Dinheiro,2020-04-24 20:12:16.814378
1414,7252,Entrega,Débito,2020-04-24 20:16:23.762019
1415,225,Entrega,Crédito,2020-04-24 20:19:32.663418
1416,3936,Entrega,Crédito,2020-04-24 20:25:29.586494
1417,744,Retirar,Crédito,2020-04-24 20:28:04.868230
1418,1254,Entrega,Débito,2020-04-24 20:30:31.639083
1419,5004,Entrega,Débito,2020-04-24 20:31:33.939165
1420,2623,Entrega,Crédito,2020-04-24 20:35:03.177912
1421,225,Retirar,Débito,2020-04-24 20:38:49.904798
1422,1254,Entrega,Dinheiro,2020-04-24 20:39:50.734086
1423,6270,Entrega,Crédito,2020-04-24 20:41:27.462484
1424,4028,Entrega,Dinheiro,2020-04-24 20:42:11.663570
1425,6270,Entrega,Débito,2020-04-24 20:47:28.675032
1426,1761,Entrega,Crédito,2020-04-24 20:45:05.730458
1427,3766,Entrega,Dinheiro,2020-04-24 20:46:03.425897
1428,1254,Retirar,Débito,2020-04-24 20:57:48.369450
1429,1084,Entrega,Débito,2020-04-24 20:59:02.469089
1430,8802,Entrega,Dinheiro,2020-04-24 21:02:11.885576
1431,5004,Retirar,Débito,2020-04-24 21:02:14.194639
1432,1254,Entrega,Débito,2020-04-24 21:04:50.237458
1433,4028,Retirar,Dinheiro,2020-04-24 21:10:45.199290
1434,3936,Entrega,Dinheiro,2020-04-24 21:26:38.380810
1435,3766,Entrega,Débito,2020-04-24 21:15:13.149871
1436,7252,Entrega,Débito,2020-04-24 21:15:24.592437
1437,8802,Entrega,Dinheiro,2020-04-24 21:18:10.252485
1438,225,Entrega,Crédito,2020-04-24 21:32:56.422229
1439,6270,Entrega,Débito,2020-04-24 21:33:00.164991
1440,1254,Entrega,Débito,2020-04-24 21:28:43.449225
1441,225,Entrega,Dinheiro,2020-04-24 21:28:44.124249
1442,1254,Entrega,Débito,2020-04-24 21:55:13.647235
1443,225,Entrega,Crédito,2020-04-24 21:57:01.248162
1444,744,Retirar,Dinheiro,2020-04-24 21:57:34.824221
1445,4028,Entrega,Dinheiro,2020-04-24 22:18:44.415021
1446,4028,Entrega,Dinheiro,2020-04-24 22:19:27.490039
1447,4028,Retirar,Débito,2020-04-24 22:33:42.350281
1448,5004,Entrega,Dinheiro,2020-04-24 22:39:18.936168
1449,1254,Entrega,Débito,2020-04-24 22:42:55.352264
1450,5004,Entrega,Débito,2020-04-24 22:52:35.376775
1451,5004,Entrega,Crédito,2020-04-24 22:54:05.490133
1452,1254,Entrega,Débito,2020-04-24 23:02:20.686029
1453,1084,Entrega,Débito,2020-04-24 23:25:13.340920
1454,4028,Entrega,Débito,2020-04-24 23:54:45.630564
1455,8240,Entrega,Crédito,2020-04-25 09:15:44.441798
1456,8240,Entrega,Débito,2020-04-25 10:59:12.315530
1457,8240,Entrega,Débito,2020-04-25 11:05:51.933294
1458,4627,Entrega,Crédito,2020-04-25 12:03:26.579125
1459,3300,Retirar,Débito,2020-04-25 12:06:28.590022
1460,3300,Retirar,Débito,2020-04-25 12:26:41.559416
1461,3300,Retirar,Dinheiro,2020-04-25 12:35:36.297702
1462,3300,Retirar,Dinheiro,2020-04-25 12:29:09.026251
1463,4246,Retirar,Crédito,2020-04-25 12:31:04.094873
1464,3300,Retirar,Débito,2020-04-25 12:34:29.657377
1465,3300,Entrega,Débito,2020-04-25 12:34:43.869182
1466,4246,Entrega,Crédito,2020-04-25 12:49:56.939834
1467,4246,Entrega,Crédito,2020-04-25 12:56:20.025133
1468,3300,Retirar,Crédito,2020-04-25 13:16:28.251774
1469,4627,Retirar,Crédito,2020-04-25 13:34:02.999402
1470,9021,Retirar,Dinheiro,2020-04-25 13:34:28.316047
1471,9021,Retirar,Dinheiro,2020-04-25 13:19:57.666741
1472,3300,Entrega,Débito,2020-04-25 13:30:44.698829
1473,3300,Entrega,Crédito,2020-04-25 13:57:02.426624
1474,3300,Entrega,Débito,2020-04-25 14:05:54.786555
1475,4627,Entrega,Crédito,2020-04-25 15:33:26.166022
1476,5004,Entrega,Débito,2020-04-25 15:58:34.300175
1477,5004,Retirar,Crédito,2020-04-25 16:27:52.447356
1478,5004,Entrega,Crédito,2020-04-25 16:13:09.973671
1479,5004,Entrega,Débito,2020-04-25 16:33:05.826422
1480,4246,Entrega,Crédito,2020-04-25 17:06:23.805914
1481,225,Retirar,Crédito,2020-04-25 17:55:05.414289
1482,1674,Entrega,Crédito,2020-04-25 17:14:54.866852
1483,1254,Entrega,Dinheiro,2020-04-25 17:54:16.201676
1484,4028,Entrega,Crédito,2020-04-25 18:06:15.873062
1485,225,Entrega,Débito,2020-04-25 18:24:35.973377
1486,4028,Entrega,Dinheiro,2020-04-25 18:22:26.565985
1487,225,Entrega,Débito,2020-04-25 18:29:31.705133
1488,1761,Entrega,Dinheiro,2020-04-25 18:27:34.411210
1489,1761,Entrega,Crédito,2020-04-25 18:35:22.431414
1490,1254,Entrega,Crédito,2020-04-25 18:33:11.663434
1491,744,Retirar,Crédito,2020-04-25 18:34:07.143651
1492,6513,Entrega,Dinheiro,2020-04-25 18:42:48.474891
1493,1254,Retirar,Crédito,2020-04-25 18:46:51.149622
1494,6513,Entrega,Crédito,2020-04-25 18:49:26.971240
1495,1254,Retirar,Dinheiro,2020-04-25 18:53:41.117854
1496,744,Retirar,Débito,2020-04-25 18:56:27.224012
1497,6513,Entrega,Dinheiro,2020-04-25 19:05:31.024619
1498,5004,Entrega,Dinheiro,2020-04-25 19:12:25.665872
1499,4028,Retirar,Crédito,2020-04-25 19:13:29.050640
1500,8802,Retirar,Crédito,2020-04-25 19:16:03.470932
1501,225,Entrega,Débito,2020-04-25 19:20:29.666360
1502,1761,Entrega,Débito,2020-04-25 19:19:58.148907
1503,8802,Entrega,Débito,2020-04-25 19:22:41.124578
1504,1254,Entrega,Dinheiro,2020-04-25 19:23:42.950472
1505,1761,Retirar,Crédito,2020-04-25 19:23:52.681794
1506,1254,Entrega,Débito,2020-04-25 19:24:19.167861
1507,9126,Retirar,Dinheiro,2020-04-25 19:26:55.608263
1508,1084,Entrega,Dinheiro,2020-04-25 19:34:16.390819
1509,4028,Entrega,Crédito,2020-04-25 19:37:16.681291
1510,9126,Entrega,Dinheiro,2020-04-25 19:44:52.773102
1511,9126,Retirar,Dinheiro,2020-04-25 19:48:24.497100
1512,6513,Entrega,Débito,2020-04-25 19:51:34.961342
1513,225,Entrega,Débito,2020-04-25 19:52:55.592711
1514,1254,Entrega,Débito,2020-04-25 19:51:50.719217
1515,4028,Entrega,Dinheiro,2020-04-25 19:55:01.869371
1516,1761,Retirar,Débito,2020-04-25 19:55:46.221082
1517,1254,Retirar,Débito,2020-04-25 19:56:18.626968
1518,225,Entrega,Débito,2020-04-25 19:56:27.005360
1519,1254,Entrega,Débito,2020-04-25 19:57:51.527974
1520,4028,Entrega,Crédito,2020-04-25 19:58:54.135021
1521,3936,Entrega,Crédito,2020-04-25 19:58:54.467815
1522,225,Entrega,Débito,2020-04-25 19:59:16.655147
1523,1254,Entrega,Crédito,2020-04-25 20:00:04.718767
1524,225,Entrega,Débito,2020-04-25 20:05:09.589567
1525,7252,Retirar,Crédito,2020-04-25 20:08:58.142939
1526,1254,Entrega,Dinheiro,2020-04-25 20:13:35.797477
1527,7252,Retirar,Crédito,2020-04-25 20:11:28.004296
1528,7252,Retirar,Crédito,2020-04-25 20:11:29.887719
1529,1254,Retirar,Débito,2020-04-25 20:12:40.311705
1530,1761,Entrega,Dinheiro,2020-04-25 20:18:19.782412
1531,6513,Entrega,Débito,2020-04-25 20:14:46.247183
1532,4028,Entrega,Débito,2020-04-25 20:14:54.970647
1533,6513,Entrega,Dinheiro,2020-04-25 20:16:50.482296
1534,1761,Entrega,Débito,2020-04-25 20:20:33.662790
1535,7252,Entrega,Dinheiro,2020-04-25 20:25:44.108685
1536,1254,Retirar,Débito,2020-04-25 20:26:55.830691
1537,1254,Entrega,Crédito,2020-04-25 20:27:20.964635
1538,1254,Entrega,Débito,2020-04-25 20:30:56.186246
1539,225,Entrega,Débito,2020-04-25 20:43:07.835383
1540,4028,Retirar,Débito,2020-04-25 20:43:59.017761
1541,1254,Entrega,Dinheiro,2020-04-25 20:45:19.454124
1542,4028,Entrega,Dinheiro,2020-04-25 21:01:39.245199
1543,225,Entrega,Dinheiro,2020-04-25 21:20:54.022373
1544,6513,Entrega,Dinheiro,2020-04-25 21:21:54.762007
1545,3936,Retirar,Dinheiro,2020-04-25 21:25:03.628747
1546,3936,Retirar,Dinheiro,2020-04-25 21:26:11.797039
1547,4028,Entrega,Crédito,2020-04-25 21:44:52.570840
1548,6513,Entrega,Crédito,2020-04-25 22:02:05.175811
1549,4028,Entrega,Dinheiro,2020-04-25 21:59:04.116516
1550,6513,Entrega,Dinheiro,2020-04-25 22:11:07.451149
1551,6513,Entrega,Dinheiro,2020-04-25 22:22:41.125455
1552,6513,Entrega,Dinheiro,2020-04-25 22:38:11.147362
1553,4028,Retirar,Crédito,2020-04-25 22:58:05.713707
1554,4028,Retirar,Dinheiro,2020-04-25 23:35:58.310563
1555,1084,Entrega,Débito,2020-04-25 23:45:31.763828
1556,4028,Entrega,Dinheiro,2020-04-25 23:49:12.252846
1557,744,Retirar,Crédito,2020-04-26 11:27:48.229122
1558,9183,Entrega,Dinheiro,2020-04-26 11:43:05.260088
1559,9183,Entrega,Dinheiro,2020-04-26 12:08:07.061494
1560,5004,Entrega,Dinheiro,2020-04-26 12:25:00.081660
1561,5004,Entrega,Crédito,2020-04-26 16:01:56.503286
1562,1674,Retirar,Crédito,2020-04-26 16:52:49.530780
1563,1254,Retirar,Débito,2020-04-26 17:10:19.037942
1564,6513,Entrega,Dinheiro,2020-04-26 18:06:19.397011
1565,4028,Retirar,Débito,2020-04-26 18:07:09.302362
1566,6513,Entrega,Crédito,2020-04-26 18:03:35.020595
1567,4028,Entrega,Débito,2020-04-26 18:07:57.470197
1568,4028,Entrega,Crédito,2020-04-26 18:12:55.751660
1569,4028,Entrega,Débito,2020-04-26 18:14:06.996361
1570,1761,Retirar,Dinheiro,2020-04-26 18:36:15.969666
1571,1254,Entrega,Débito,2020-04-26 18:19:58.496397
1572,4028,Entrega,Débito,2020-04-26 18:28:41.754162
1573,1254,Entrega,Crédito,2020-04-26 18:31:17.469998
1574,1254,Retirar,Débito,2020-04-26 18:45:52.924427
1575,6513,Entrega,Débito,2020-04-26 18:51:44.608754
1576,6513,Entrega,Débito,2020-04-26 18:46:57.713245
1577,6513,Entrega,Dinheiro,2020-04-26 18:47:06.856465
1578,6513,Entrega,Crédito,2020-04-26 18:50:24.832752
1579,1761,Retirar,Crédito,2020-04-26 18:57:22.902245
1580,6513,Entrega,Dinheiro,2020-04-26 19:01:08.631721
1581,1254,Entrega,Crédito,2020-04-26 19:01:37.704747
1582,6513,Entrega,Dinheiro,2020-04-26 19:04:59.894631
1583,1254,Entrega,Dinheiro,2020-04-26 19:07:38.391018
1584,1254,Entrega,Débito,2020-04-26 19:08:17.120435
1585,7252,Entrega,Crédito,2020-04-26 19:17:14.416474
1586,6513,Entrega,Dinheiro,2020-04-26 19:14:59.932575
1587,4028,Retirar,Dinheiro,2020-04-26 19:15:29.532307
1588,225,Entrega,Crédito,2020-04-26 19:25:13.010470
1589,2623,Entrega,Crédito,2020-04-26 19:34:56.651088
1590,1084,Entrega,Débito,2020-04-26 19:41:52.357313
1591,6513,Entrega,Crédito,2020-04-26 19:51:45.104287
1592,3936,Entrega,Débito,2020-04-26 20:01:57.592450
1593,4028,Entrega,Crédito,2020-04-26 20:03:38.670125
1594,6513,Entrega,Dinheiro,2020-04-26 20:03:39.166970
1595,1254,Entrega,Dinheiro,2020-04-26 20:05:06.029383
1596,6513,Entrega,Crédito,2020-04-26 20:13:16.330756
1597,6513,Entrega,Débito,2020-04-26 20:15:38.969720
1598,8802,Entrega,Dinheiro,2020-04-26 20:16:42.011181
1599,4028,Entrega,Dinheiro,2020-04-26 20:27:05.072854
1600,1254,Entrega,Crédito,2020-04-26 20:27:39.141053
1601,1084,Entrega,Crédito,2020-04-26 20:28:36.476827
1602,744,Retirar,Dinheiro,2020-04-26 20:37:59.027379
1603,1254,Entrega,Dinheiro,2020-04-26 20:49:56.023082
1604,6513,Entrega,Dinheiro,2020-04-26 20:57:45.437602
1605,6513,Entrega,Dinheiro,2020-04-26 20:58:39.171849
1606,1254,Entrega,Dinheiro,2020-04-26 20:59:52.226325
1607,1254,Entrega,Débito,2020-04-26 21:03:44.125005
1608,8802,Entrega,Dinheiro,2020-04-26 21:05:34.276193
1609,6513,Entrega,Dinheiro,2020-04-26 21:19:45.811175
1610,6513,Entrega,Dinheiro,2020-04-26 21:20:27.998921
1611,6513,Entrega,Débito,2020-04-26 21:32:28.747418
1612,1254,Entrega,Débito,2020-04-26 21:38:48.298637
1613,1254,Entrega,Dinheiro,2020-04-26 21:39:51.161352
1614,6513,Entrega,Débito,2020-04-26 21:41:35.754758
1615,4028,Entrega,Dinheiro,2020-04-26 21:57:22.378707
1616,3766,Entrega,Dinheiro,2020-04-26 22:04:19.366143
1617,2623,Entrega,Dinheiro,2020-04-26 22:08:43.928813
1618,6513,Entrega,Dinheiro,2020-04-26 22:19:25.283399
1619,6513,Entrega,Dinheiro,2020-04-26 22:21:50.359692
1620,4028,Entrega,Débito,2020-04-26 22:47:45.014799
1621,1254,Entrega,Débito,2020-04-26 22:48:06.037715
1622,4028,Entrega,Dinheiro,2020-04-26 23:30:54.495571
1623,4028,Entrega,Dinheiro,2020-04-26 23:53:28.279359
1624,9386,Retirar,Dinheiro,2020-04-27 00:14:24.056400
1625,9386,Entrega,Dinheiro,2020-04-27 00:20:09.175522
1626,9386,Entrega,Dinheiro,2020-04-27 00:43:31.953651
1627,9386,Entrega,Dinheiro,2020-04-27 01:38:36.618878
1628,8240,Entrega,Crédito,2020-04-27 09:16:34.717875
1629,8240,Entrega,Débito,2020-04-27 10:24:25.564594
1630,8754,Retirar,Débito,2020-04-27 10:31:33.901095
1631,3300,Entrega,Dinheiro,2020-04-27 10:39:42.770237
1632,1084,Retirar,Débito,2020-04-27 10:40:21.397876
1633,4627,Entrega,Crédito,2020-04-27 10:56:17.926385
1634,1084,Retirar,Crédito,2020-04-27 11:14:26.305539
1635,3300,Entrega,Débito,2020-04-27 11:20:43.108735
1636,3300,Entrega,Débito,2020-04-27 11:24:53.872164
1637,3300,Entrega,Débito,2020-04-27 11:42:42.693771
1638,4627,Entrega,Crédito,2020-04-27 11:45:48.749368
1639,3300,Retirar,Débito,2020-04-27 11:57:43.419525
1640,1084,Retirar,Débito,2020-04-27 12:06:19.605428
1641,1084,Entrega,Dinheiro,2020-04-27 11:54:16.675187
1642,3300,Retirar,Dinheiro,2020-04-27 12:00:20.334694
1643,1084,Retirar,Débito,2020-04-27 12:09:38.218689
1644,4627,Entrega,Crédito,2020-04-27 12:22:09.594973
1645,3300,Entrega,Débito,2020-04-27 12:30:52.777614
1646,7479,Entrega,Débito,2020-04-27 12:56:42.557841
1647,1084,Entrega,Dinheiro,2020-04-27 13:00:23.765801
1648,3521,Entrega,Crédito,2020-04-27 13:30:26.912907
1649,4246,Entrega,Débito,2020-04-27 14:00:41.250839
1650,3521,Entrega,Crédito,2020-04-27 14:11:06.909834
1651,3300,Entrega,Débito,2020-04-27 14:39:38.086918
1652,3300,Entrega,Débito,2020-04-27 15:08:26.652458
1653,7479,Entrega,Débito,2020-04-27 15:30:59.631900
1654,3300,Entrega,Crédito,2020-04-27 16:14:33.062747
1655,225,Entrega,Débito,2020-04-27 17:05:04.402340
1656,4246,Entrega,Débito,2020-04-27 17:33:28.411109
1657,8240,Entrega,Débito,2020-04-27 17:46:27.448947
1658,4627,Entrega,Crédito,2020-04-27 17:48:34.308513
1659,225,Entrega,Débito,2020-04-27 17:56:02.768303
1660,225,Entrega,Débito,2020-04-27 18:18:40.661191
1661,3766,Entrega,Dinheiro,2020-04-27 18:48:44.938089
1662,744,Retirar,Débito,2020-04-27 19:14:10.213525
1663,225,Entrega,Crédito,2020-04-27 19:14:25.489494
1664,5315,Entrega,Crédito,2020-04-27 19:14:55.797011
1665,4028,Retirar,Crédito,2020-04-27 19:32:48.036967
1666,225,Entrega,Crédito,2020-04-27 19:39:32.396186
1667,225,Entrega,Débito,2020-04-27 20:05:52.383176
1668,9571,Entrega,Crédito,2020-04-27 20:11:21.474289
1669,9571,Entrega,Débito,2020-04-27 20:38:04.970851
1670,8240,Entrega,Débito,2020-04-27 20:51:06.969368
